file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,class,6,8,2,6,18,1,0,39,0,0.48214287,0.0,0.0,7,0,6,1,0,0,6,0,0,0,8,1,0,8,0,0,1,0,6,96,11,1,5,0,3,1,7,29,12,25,1,0,0,0,105,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYItemRenderer.java,org.jfree.chart.renderer.xy.XYItemRenderer,interface,18,44,26,18,131,1,0,0,8515,0.0,0.0,0.0,131,0,0,0,0,131,131,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\entity\StandardEntityCollection.java,org.jfree.chart.entity.StandardEntityCollection,class,4,11,7,4,16,1,0,14,0,0.5,0.0,0.0,11,0,11,0,0,0,11,0,0,0,2,1,0,2,0,0,1,0,2,58,10,2,1,0,0,1,4,10,1,9,2,0,0,0,87,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\ui\RectangleEdge.java,org.jfree.chart.ui.RectangleEdge,class,1,4,3,1,28,1,0,7,6,0.6296297,0.0,0.0,9,4,7,2,0,0,7,0,0,0,6,5,4,2,0,0,5,0,0,84,11,0,13,0,3,4,2,22,0,10,1,0,0,0,78,17,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\title\DateTitleTest.java,org.jfree.chart.title.DateTitleTest,class,3,3,0,3,4,1,0,17,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,0,3,1,11,0,11,0,0,0,0,44,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\plot\CompassPlot.java,org.jfree.chart.plot.CompassPlot,class,18,19,1,18,92,2,0,59,379,0.9044118,0.0,0.0,34,0,31,2,1,0,32,0,0,0,20,5,3,15,2,0,4,0,14,383,25,7,20,0,38,14,85,104,88,54,2,0,0,0,259,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\axis\DateAxis.java,org.jfree.chart.axis.DateAxis$DefaultTimeline,innerclass,2,2,0,2,11,1,0,1,28,0.0,0.0,0.0,8,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,35,11,0,2,0,0,0,0,0,0,0,1,0,0,0,47,10,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\data\xy\AbstractXYDataset.java,org.jfree.data.xy.AbstractXYDataset,class,3,14,11,3,6,3,11,3,6,0.0,0.0,0.0,4,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,2,0,0,0,0,6,0,4,1,0,0,0,41,1025,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\labels\StandardXYSeriesLabelGenerator.java,org.jfree.chart.labels.StandardXYSeriesLabelGenerator,class,5,8,3,5,10,1,0,8,9,0.7619048,0.0,0.0,7,0,6,0,1,0,7,0,0,0,3,2,1,2,0,0,2,0,2,43,8,0,1,0,1,3,4,9,0,7,1,0,0,0,113,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\data\general\HeatMapDataset.java,org.jfree.data.general.HeatMapDataset,interface,0,2,2,0,10,1,0,0,45,0.0,0.0,0.0,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\data\xy\XIntervalSeriesCollectionTest.java,org.jfree.data.xy.XIntervalSeriesCollectionTest,class,5,5,0,5,10,1,0,15,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,79,0,0,0,3,0,9,21,19,0,16,1,0,0,0,67,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\annotations\XYPointerAnnotation.java,org.jfree.chart.annotations.XYPointerAnnotation,class,13,16,3,13,40,4,1,51,86,0.83035713,0.0,0.0,24,0,22,2,0,0,22,0,0,0,14,6,5,9,0,0,6,0,43,205,23,0,11,0,16,5,25,59,56,39,1,0,0,0,217,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\axis\DateAxis.java,org.jfree.chart.axis.DateAxis,class,25,29,4,25,159,3,2,123,1031,0.9144386,0.0,0.0,51,2,39,4,8,0,47,0,0,0,11,5,3,8,0,0,5,0,23,902,46,7,27,0,51,24,144,313,105,190,4,0,1,0,466,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\plot\dial\DialValueIndicator.java,org.jfree.chart.plot.dial.DialValueIndicator,class,12,13,1,12,60,2,0,42,486,0.8625001,0.0,0.0,40,0,37,3,0,0,37,0,0,0,16,1,0,15,0,1,1,0,11,285,38,0,5,0,1,14,17,64,8,37,1,0,0,0,214,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\plot\CategoryPlot.java,org.jfree.chart.plot.CategoryPlot,class,44,76,32,44,580,2,2,356,23541,0.9732298,0.0,0.0,226,0,203,10,13,0,216,0,0,0,60,10,8,51,1,0,9,0,97,2190,183,67,173,0,23,37,159,463,121,289,6,0,0,0,613,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\ChartUtils.java,org.jfree.chart.ChartUtils,class,13,16,3,13,32,1,0,32,378,0.0,0.0,0.0,28,27,27,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,28,158,4,0,2,4,2,16,7,21,4,19,1,0,0,0,170,1025,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\event\MarkerChangeListener.java,org.jfree.chart.event.MarkerChangeListener,interface,1,3,2,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\data\time\MovingAverageTest.java,org.jfree.data.time.MovingAverageTest,class,4,5,1,4,2,1,0,7,1,0.5,NaN,NaN,2,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,35,1,0,0,0,0,2,45,11,0,5,0,0,0,0,34,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\editor\DefaultAxisEditor.java,org.jfree.chart.editor.DefaultAxisEditor,class,11,14,3,11,28,5,1,54,98,0.8705882,0.0,0.0,17,1,15,2,0,0,15,0,0,0,15,1,0,14,1,0,0,0,10,169,14,0,6,0,2,24,22,30,2,26,2,0,0,0,147,0,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\data\json\impl\JSONValue.java,org.jfree.data.json.impl.JSONValue,class,5,9,4,5,48,1,0,22,6,0.0,0.0,0.0,4,4,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,8,148,24,2,3,0,17,17,3,5,2,5,4,0,0,0,99,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\block\BlockContainerTest.java,org.jfree.chart.block.BlockContainerTest,class,5,5,0,5,4,1,0,15,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,8,6,0,6,0,0,0,0,50,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\plot\PiePlot.java,org.jfree.chart.plot.PiePlot,class,35,42,7,35,306,2,2,201,7140,0.9552664,0.0,0.0,132,0,111,2,19,0,130,0,0,0,63,15,10,49,1,3,14,0,86,1405,122,10,82,0,51,22,190,418,251,260,5,0,0,0,629,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\editor\DefaultPlotEditor.java,org.jfree.chart.editor.DefaultPlotEditor,class,17,20,3,17,67,5,1,71,78,0.8512111,0.0,0.0,17,0,9,6,2,0,11,0,0,0,17,4,0,16,1,0,3,0,13,308,8,0,17,0,13,32,35,80,1,56,3,0,0,0,201,0,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYSplineRenderer.java,org.jfree.chart.renderer.xy.XYSplineRenderer,class,15,17,2,15,48,7,0,33,20,0.5897436,0.0,0.0,13,0,11,1,1,0,12,0,0,0,3,0,0,3,0,0,0,0,3,211,10,7,19,0,11,3,47,64,57,45,6,0,2,0,242,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\renderer\category\CategoryStepRendererTest.java,org.jfree.chart.renderer.category.CategoryStepRendererTest,class,10,10,0,10,5,1,0,14,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,0,13,10,14,0,12,0,0,0,0,62,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\renderer\category\LayeredBarRenderer.java,org.jfree.chart.renderer.category.LayeredBarRenderer,class,16,18,2,16,56,4,0,54,15,0.78571427,0.0,0.0,7,0,4,0,3,0,7,0,0,0,2,1,0,1,1,0,1,0,8,225,7,0,14,0,17,0,32,82,39,58,3,0,0,0,167,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\entity\TitleEntity.java,org.jfree.chart.entity.TitleEntity,class,4,7,3,4,18,2,0,18,35,0.77272725,0.0,0.0,11,0,9,2,0,0,9,0,0,0,2,1,0,2,0,0,1,0,5,69,13,0,1,0,3,3,1,7,0,5,1,0,0,0,112,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\event\RendererChangeEvent.java,org.jfree.chart.event.RendererChangeEvent,class,1,9,8,1,4,2,0,0,0,0.375,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,18,2,0,0,0,0,0,0,2,0,2,0,0,0,0,45,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\text\G2TextMeasurer.java,org.jfree.chart.text.G2TextMeasurer,class,2,6,4,2,2,1,0,4,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,12,1,0,0,0,0,0,0,4,0,4,0,0,0,0,34,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\block\CenterArrangement.java,org.jfree.chart.block.CenterArrangement,class,7,9,2,7,31,1,0,24,78,1.0,0.0,0.0,13,0,5,0,8,0,13,0,0,0,1,1,0,1,0,0,1,0,0,118,20,0,13,0,3,5,8,19,4,19,2,0,0,0,126,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\labels\BoxAndWhiskerXYToolTipGeneratorTest.java,org.jfree.chart.labels.BoxAndWhiskerXYToolTipGeneratorTest,class,3,3,0,3,5,1,0,9,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,27,0,18,0,9,0,0,0,0,50,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\entity\NodeEntity.java,org.jfree.chart.entity.NodeEntity,class,2,3,1,2,4,2,0,1,0,0.25,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,17,2,0,0,0,0,3,0,1,1,1,0,0,0,0,41,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\labels\PieSectionLabelGenerator.java,org.jfree.chart.labels.PieSectionLabelGenerator,interface,1,3,2,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\data\general\DefaultHeatMapDatasetTest.java,org.jfree.data.general.DefaultHeatMapDatasetTest,class,5,5,0,5,5,1,0,18,8,0.6,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,1,0,2,0,0,1,0,1,93,0,0,0,0,0,0,166,21,0,9,0,0,0,0,49,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\renderer\category\DefaultCategoryItemRendererTest.java,org.jfree.chart.renderer.category.DefaultCategoryItemRendererTest,class,4,4,0,4,5,1,0,8,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,0,0,0,11,0,11,0,0,0,0,45,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\renderer\xy\RendererXYPackageUtils.java,org.jfree.chart.renderer.xy.RendererXYPackageUtils,class,4,9,5,4,2,1,0,2,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,0,0,4,16,6,0,6,0,0,0,0,34,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\urls\PieURLGenerator.java,org.jfree.chart.urls.PieURLGenerator,interface,1,3,2,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\data\DefaultKeyedValues.java,org.jfree.data.DefaultKeyedValues,class,10,15,5,10,44,1,0,39,61,0.6818182,0.0,0.0,22,0,21,1,0,0,21,0,0,0,4,1,0,4,0,0,1,0,8,178,16,6,7,0,2,7,15,36,3,31,3,0,0,0,153,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\data\statistics\BoxAndWhiskerCategoryDataset.java,org.jfree.data.statistics.BoxAndWhiskerCategoryDataset,interface,1,3,2,1,18,1,0,0,153,0.0,0.0,0.0,18,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\labels\StandardXYItemLabelGenerator.java,org.jfree.chart.labels.StandardXYItemLabelGenerator,class,5,7,2,5,11,2,0,4,36,0.9444444,0.0,0.0,9,0,9,0,0,0,9,0,0,0,2,2,1,1,0,0,2,0,4,37,5,0,1,0,1,1,1,2,0,2,1,0,0,0,92,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\ui\Size2D.java,org.jfree.chart.ui.Size2D,class,2,7,5,2,14,1,0,2,0,0.59999996,0.0,0.0,10,0,10,0,0,0,10,0,0,0,3,1,2,1,0,0,1,0,4,52,10,0,3,0,5,3,8,9,7,5,1,0,0,0,80,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\labels\StandardXYItemLabelGeneratorTest.java,org.jfree.chart.labels.StandardXYItemLabelGeneratorTest,class,3,3,0,3,5,1,0,16,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,87,0,0,0,0,0,15,4,35,0,19,0,0,0,0,61,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\entity\JFreeChartEntity.java,org.jfree.chart.entity.JFreeChartEntity,class,3,5,2,3,15,2,0,16,25,0.72727275,0.0,0.0,11,0,9,2,0,0,9,0,0,0,2,1,0,2,0,0,1,0,2,59,10,0,1,0,3,3,2,6,2,5,1,0,0,0,111,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\urls\XYURLGenerator.java,org.jfree.chart.urls.XYURLGenerator,interface,1,5,4,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\data\time\TimePeriodValues.java,org.jfree.data.time.TimePeriodValues,class,5,8,3,5,54,2,0,29,235,0.8703703,0.0,0.0,27,0,25,2,0,0,25,0,0,0,12,3,0,9,2,1,3,0,3,232,23,4,4,1,8,6,39,71,28,42,3,0,0,0,196,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\annotations\XYDrawableAnnotation.java,org.jfree.chart.annotations.XYDrawableAnnotation,class,10,12,2,10,23,3,0,23,2,0.6190476,0.0,0.0,12,0,12,0,0,0,12,0,0,0,7,1,0,7,0,0,1,0,24,108,18,0,8,0,14,6,21,25,31,19,1,0,0,0,148,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\servlet\ServletUtilities.java,org.jfree.chart.servlet.ServletUtilities,class,8,10,2,8,32,1,0,38,83,0.73333335,0.0,0.0,15,14,12,1,2,0,14,0,0,0,2,2,0,2,0,0,0,0,19,136,8,1,10,0,0,27,6,30,4,20,3,0,0,0,197,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\data\flow\FlowDataset.java,org.jfree.data.flow.FlowDataset,interface,4,6,2,4,8,1,0,0,28,0.0,0.0,0.0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\urls\CustomXYURLGenerator.java,org.jfree.chart.urls.CustomXYURLGenerator,class,4,6,2,4,22,1,0,10,8,0.6875,0.0,0.0,8,0,8,0,0,0,8,0,0,0,2,1,0,2,0,0,1,0,0,79,12,2,8,0,1,0,4,19,0,15,4,0,0,0,85,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYErrorRendererTest.java,org.jfree.chart.renderer.xy.XYErrorRendererTest,class,4,4,0,4,9,1,0,17,36,0.0,0.0,0.0,9,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,75,0,0,0,0,0,0,22,17,0,17,0,0,0,0,64,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\XYLineChartTest.java,org.jfree.chart.XYLineChartTest,class,15,16,1,15,8,1,0,19,0,0.2,0.0,0.0,5,1,4,1,0,0,4,0,0,0,1,0,0,1,0,0,0,0,1,55,1,0,0,1,0,8,23,15,2,15,1,0,1,0,111,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\data\time\DynamicTimeSeriesCollection.java,org.jfree.data.time.DynamicTimeSeriesCollection$ValueSequence,innerclass,1,1,0,1,5,1,0,0,0,0.25,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,18,1,1,0,0,0,0,2,4,0,2,1,0,0,0,30,4,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\renderer\AbstractRendererTest.java,org.jfree.chart.renderer.AbstractRendererTest,class,14,14,0,14,15,2,0,73,91,0.0,0.0,0.0,14,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,440,0,0,0,1,0,24,313,28,0,28,1,0,2,0,118,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\renderer\category\StatisticalBarRendererTest.java,org.jfree.chart.renderer.category.StatisticalBarRendererTest,class,10,10,0,10,16,1,0,19,55,0.0,0.0,0.0,11,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,125,0,0,0,5,0,43,47,28,0,28,1,0,0,0,106,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYStepAreaRenderer.java,org.jfree.chart.renderer.xy.XYStepAreaRenderer,class,17,20,3,17,69,3,0,41,134,0.87727267,0.0,0.0,20,1,19,0,1,0,20,0,0,0,11,4,3,7,1,0,4,0,12,247,18,0,30,0,5,1,24,62,10,35,3,0,0,0,277,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\renderer\category\GradientBarPainter.java,org.jfree.chart.renderer.category.GradientBarPainter,class,6,9,3,6,34,1,0,26,16,0.5185185,0.0,0.0,9,0,6,3,0,0,6,0,0,0,3,0,0,3,0,0,0,0,9,173,12,0,16,0,9,0,56,69,22,32,2,0,0,0,119,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\data\general\DefaultKeyedValues2DDataset.java,org.jfree.data.general.DefaultKeyedValues2DDataset,class,2,2,0,2,0,3,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,18,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\labels\StandardCategoryToolTipGeneratorTest.java,org.jfree.chart.labels.StandardCategoryToolTipGeneratorTest,class,4,4,0,4,7,1,0,14,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,17,0,17,0,11,0,0,0,0,53,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\OfflineRenderingChartPanel.java,org.jfree.chart.OfflineRenderingChartPanel$State$Anonymous2,anonymous,3,3,0,3,2,1,0,3,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,0,0,0,3,0,0,0,0,0,0,27,-1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\OfflineRenderingChartPanel.java,org.jfree.chart.OfflineRenderingChartPanel$State$Anonymous1,anonymous,3,3,0,3,2,1,0,3,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,22,-1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\data\time\Quarter.java,org.jfree.data.time.Quarter,class,5,9,4,5,37,2,0,23,0,0.7727273,0.0,0.0,22,1,22,0,0,0,22,0,0,0,9,5,4,5,0,0,5,0,6,171,17,0,6,0,6,7,37,45,22,27,2,0,0,0,194,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\LineChartTest.java,org.jfree.chart.LineChartTest$LocalListener,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,13,8,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\OfflineRenderingChartPanel.java,org.jfree.chart.OfflineRenderingChartPanel$State$Anonymous3,anonymous,3,3,0,3,2,1,0,1,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,4,0,0,0,0,0,0,19,-1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\renderer\xy\GradientXYBarPainterTest.java,org.jfree.chart.renderer.xy.GradientXYBarPainterTest,class,4,4,0,4,4,1,0,5,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,0,0,0,36,15,0,9,0,0,0,0,48,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\HashUtils.java,org.jfree.chart.HashUtils,class,5,63,58,5,35,1,0,16,91,0.0,0.0,0.0,14,13,13,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,15,117,18,1,9,0,9,0,50,34,40,16,3,0,0,0,82,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\data\time\DynamicTimeSeriesCollection.java,org.jfree.data.time.DynamicTimeSeriesCollection,class,15,16,1,15,89,5,0,24,551,0.9101732,0.0,0.0,42,0,36,1,5,0,41,0,0,2,22,3,3,15,4,0,3,0,3,365,33,10,19,0,3,9,34,94,15,57,3,0,1,0,292,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\util\LineUtilsTest.java,org.jfree.chart.util.LineUtilsTest,class,2,3,1,2,7,1,0,10,3,0.0,0.0,0.0,3,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,76,1,0,0,0,0,0,133,13,4,6,1,0,0,0,40,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\ui\StrokeSample.java,org.jfree.chart.ui.StrokeSample,class,1,3,2,1,8,4,0,13,1,0.5,0.0,0.0,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,0,0,0,51,3,0,1,0,0,0,14,15,13,14,1,0,0,0,78,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\data\xy\DefaultHighLowDatasetTest.java,org.jfree.data.xy.DefaultHighLowDatasetTest,class,5,5,0,5,4,1,0,8,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,19,114,21,0,7,0,0,0,0,40,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\plot\dial\ArcDialFrame.java,org.jfree.chart.plot.dial.ArcDialFrame,class,7,9,2,7,36,2,0,29,94,0.74500006,0.0,0.0,25,0,22,2,1,0,23,0,0,0,8,1,0,7,0,1,1,0,10,185,22,0,5,0,9,5,27,49,29,29,1,0,0,0,166,1,0
