file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\util\io\Wrapper.java,org.bukkit.util.io.Wrapper,class,4,7,3,4,2,1,0,7,1,0.75,NaN,NaN,2,1,0,1,0,1,1,0,0,0,2,1,0,1,0,1,2,0,0,10,1,0,0,0,0,0,1,2,0,2,0,0,0,0,15,0,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\potion\PotionBrewer.java,org.bukkit.potion.PotionBrewer,interface,2,4,2,2,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\test\java\org\bukkit\MaterialTest.java,org.bukkit.MaterialTest,class,2,2,0,2,20,1,0,22,45,0.0,0.0,0.0,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,18,56,0,7,2,0,0,3,2,2,0,2,2,0,0,0,29,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\block\DoubleChest.java,org.bukkit.block.DoubleChest,class,8,9,1,8,9,1,0,13,24,0.5555556,0.0,0.0,9,0,9,0,0,0,9,0,0,0,1,0,0,1,0,0,0,0,0,30,8,0,0,0,10,0,3,1,6,1,0,0,0,0,17,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\command\defaults\DifficultyCommand.java,org.bukkit.command.defaults.DifficultyCommand,class,6,8,2,6,19,3,0,20,6,0.75,0.0,0.0,4,0,3,0,1,0,4,0,0,0,1,1,0,1,0,0,1,0,8,57,10,0,3,0,0,21,14,6,2,3,1,0,0,0,42,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\command\defaults\DeopCommand.java,org.bukkit.command.defaults.DeopCommand,class,6,7,1,6,11,3,0,14,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,38,5,1,3,0,1,10,7,5,3,3,3,0,0,0,34,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\event\hanging\HangingEvent.java,org.bukkit.event.hanging.HangingEvent,class,2,4,2,2,2,2,2,0,0,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,14,1025,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\material\CocoaPlant.java,org.bukkit.material.CocoaPlant,class,6,8,2,6,25,2,0,9,66,0.0,0.0,0.0,12,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,85,11,0,0,0,0,2,15,7,1,2,1,0,1,0,47,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\command\defaults\SaveCommand.java,org.bukkit.command.defaults.SaveCommand,class,4,5,1,4,5,3,0,8,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,24,3,1,0,0,0,9,0,2,0,0,1,0,0,0,23,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\plugin\PluginLogger.java,org.bukkit.plugin.PluginLogger,class,3,5,2,3,3,2,0,14,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,14,0,0,1,0,0,4,0,2,2,2,0,0,0,0,39,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\test\java\org\bukkit\configuration\ConfigurationSectionTest.java,org.bukkit.configuration.ConfigurationSectionTest,class,5,7,2,5,43,1,1,56,903,0.0,0.0,0.0,43,0,43,0,0,0,43,1,0,0,0,0,0,0,0,0,0,0,12,360,0,0,0,0,0,201,46,111,0,111,0,0,1,0,56,1025,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\material\Sign.java,org.bukkit.material.Sign,class,5,7,2,5,55,2,0,9,55,0.0,0.0,0.0,11,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,160,27,0,1,0,0,1,40,22,1,3,2,0,0,0,61,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\inventory\meta\PotionMeta.java,org.bukkit.inventory.meta.PotionMeta,interface,4,5,1,4,8,1,0,0,28,0.0,0.0,0.0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\event\entity\SheepRegrowWoolEvent.java,org.bukkit.event.entity.SheepRegrowWoolEvent,class,4,4,0,4,6,3,0,0,7,0.5833334,0.0,0.0,6,1,6,0,0,0,6,0,0,0,2,1,0,2,0,0,1,0,0,23,4,0,0,0,0,0,0,3,0,2,0,0,0,0,24,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\entity\Giant.java,org.bukkit.entity.Giant,interface,1,3,2,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\entity\HumanEntity.java,org.bukkit.entity.HumanEntity,interface,11,28,17,11,20,1,0,0,190,0.0,0.0,0.0,20,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\scoreboard\Team.java,org.bukkit.scoreboard.Team,interface,2,3,1,2,18,1,0,0,153,0.0,0.0,0.0,18,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\event\player\PlayerFishEvent.java,org.bukkit.event.player.PlayerFishEvent$State,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\conversations\ManuallyAbandonedConversationCanceller.java,org.bukkit.conversations.ManuallyAbandonedConversationCanceller,class,3,4,1,3,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\command\defaults\StopCommand.java,org.bukkit.command.defaults.StopCommand,class,5,6,1,5,6,3,0,10,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,26,3,1,0,0,0,8,1,3,0,1,2,0,0,0,25,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\block\BlockState.java,org.bukkit.block.BlockState,interface,7,31,24,7,20,1,0,0,190,0.0,0.0,0.0,20,0,2,0,0,18,20,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\event\player\PlayerDropItemEvent.java,org.bukkit.event.player.PlayerDropItemEvent,class,5,5,0,5,6,3,0,0,9,0.6666667,0.0,0.0,6,1,6,0,0,0,6,0,0,0,3,1,0,3,0,0,2,0,0,24,4,0,0,0,0,0,0,4,0,3,0,0,0,0,30,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\test\java\org\bukkit\ArtTest.java,org.bukkit.ArtTest,class,2,2,0,2,8,1,0,11,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,26,0,3,0,0,0,0,3,2,0,2,1,0,0,0,22,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\event\player\PlayerItemHeldEvent.java,org.bukkit.event.player.PlayerItemHeldEvent,class,4,4,0,4,7,3,0,0,13,0.71428573,0.0,0.0,7,1,7,0,0,0,7,0,0,0,4,1,0,4,0,0,3,0,0,29,5,0,0,0,0,0,0,5,0,4,0,0,0,0,33,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\event\player\PlayerBucketEmptyEvent.java,org.bukkit.event.player.PlayerBucketEmptyEvent,class,7,7,0,7,3,4,0,0,1,0.33333334,0.0,0.0,3,1,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,0,12,2,0,0,0,0,0,0,1,0,1,0,0,0,0,23,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\material\Coal.java,org.bukkit.material.Coal,class,4,6,2,4,10,2,0,8,45,0.0,0.0,0.0,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,1,0,0,1,0,0,0,0,0,23,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\event\entity\FoodLevelChangeEvent.java,org.bukkit.event.entity.FoodLevelChangeEvent,class,4,4,0,4,10,3,0,0,18,0.7083333,0.0,0.0,8,1,8,0,0,0,8,0,0,0,3,1,0,3,0,0,1,0,0,32,5,0,0,0,0,0,4,7,0,3,2,0,0,0,45,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\event\player\PlayerEvent.java,org.bukkit.event.player.PlayerEvent,class,2,39,37,2,3,2,37,0,0,0.0,0.0,0.0,3,0,2,0,0,1,3,0,1,0,1,0,0,0,1,0,0,0,0,13,1,0,0,0,0,0,0,2,0,1,0,0,0,0,15,1025,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\metadata\Metadatable.java,org.bukkit.metadata.Metadatable,interface,2,3,1,2,4,1,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\event\server\ServiceEvent.java,org.bukkit.event.server.ServiceEvent,class,2,4,2,2,2,3,2,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,16,1025,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\entity\EnderPearl.java,org.bukkit.entity.EnderPearl,interface,1,2,1,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\entity\Ocelot.java,org.bukkit.entity.Ocelot$Type,enum,1,1,0,1,6,1,0,2,0,0.33333334,0.0,0.0,3,1,2,1,0,0,3,0,0,0,2,1,0,2,0,0,2,0,2,17,2,1,0,0,1,0,4,3,0,2,1,0,0,0,41,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\event\player\PlayerChangedWorldEvent.java,org.bukkit.event.player.PlayerChangedWorldEvent,class,4,4,0,4,4,3,0,0,2,0.5,0.0,0.0,4,1,4,0,0,0,4,0,0,0,2,1,0,2,0,0,2,0,0,17,3,0,0,0,0,0,0,2,0,2,0,0,0,0,24,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\test\java\org\bukkit\potion\PotionTest.java,org.bukkit.potion.PotionTest,class,6,6,0,6,27,1,0,23,105,0.93333334,0.0,0.0,15,0,15,0,0,0,15,0,0,0,2,2,0,2,0,0,2,0,5,104,0,0,12,0,4,0,29,20,0,18,0,1,0,0,57,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\block\BrewingStand.java,org.bukkit.block.BrewingStand,interface,3,3,0,3,3,1,0,0,3,0.0,0.0,0.0,3,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\inventory\BrewerInventory.java,org.bukkit.inventory.BrewerInventory,interface,3,3,0,3,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\event\inventory\InventoryEvent.java,org.bukkit.event.inventory.InventoryEvent,class,5,12,7,5,6,2,6,2,1,0.5,0.0,0.0,6,1,6,0,0,0,6,0,0,0,2,1,0,1,1,0,1,0,0,22,5,0,0,0,0,0,0,2,0,2,0,0,0,0,32,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\event\player\PlayerPortalEvent.java,org.bukkit.event.player.PlayerPortalEvent,class,6,6,0,6,9,5,0,0,4,0.625,0.0,0.0,8,1,8,0,0,0,8,0,0,0,3,1,0,1,2,0,1,0,0,31,4,0,1,0,0,0,0,6,0,3,0,0,0,0,57,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\entity\Explosive.java,org.bukkit.entity.Explosive,interface,1,4,3,1,4,1,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\material\EnderChest.java,org.bukkit.material.EnderChest,class,4,6,2,4,7,3,0,2,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\test\java\org\bukkit\TestServer.java,org.bukkit.TestServer$Anonymous1,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\event\player\PlayerMoveEvent.java,org.bukkit.event.player.PlayerMoveEvent,class,5,6,1,5,9,3,1,0,20,0.72222227,0.0,0.0,9,1,9,0,0,0,9,0,0,0,4,1,0,4,0,0,1,0,0,35,5,0,0,0,0,0,0,7,0,4,0,0,0,0,67,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\test\java\org\bukkit\TestServer.java,org.bukkit.TestServer$Anonymous3,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7,-1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\test\java\org\bukkit\TestServer.java,org.bukkit.TestServer$Anonymous2,anonymous,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\entity\Enderman.java,org.bukkit.entity.Enderman,interface,2,4,2,2,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\test\java\org\bukkit\TestServer.java,org.bukkit.TestServer$Anonymous5,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,5,-1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\entity\FallingSand.java,org.bukkit.entity.FallingSand,interface,1,1,0,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\material\SmoothBrick.java,org.bukkit.material.SmoothBrick,class,3,5,2,3,10,3,0,4,19,0.71428573,0.0,0.0,7,0,7,0,0,0,8,0,0,0,1,1,0,1,0,0,1,0,0,33,2,0,0,0,1,0,0,1,0,1,1,0,0,0,19,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\test\java\org\bukkit\TestServer.java,org.bukkit.TestServer$Anonymous4,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\test\java\org\bukkit\TestServer.java,org.bukkit.TestServer$Anonymous6,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,5,-1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\event\player\PlayerToggleSneakEvent.java,org.bukkit.event.player.PlayerToggleSneakEvent,class,4,4,0,4,6,3,0,0,9,0.6666667,0.0,0.0,6,1,6,0,0,0,6,0,0,0,3,1,0,3,0,0,2,0,0,24,4,0,0,0,0,0,0,4,0,3,0,0,0,0,29,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\potion\Potion.java,org.bukkit.potion.Potion,class,7,10,3,7,74,1,0,22,84,0.828125,0.0,0.0,32,4,32,0,0,0,32,0,0,0,12,7,0,12,0,0,6,0,4,202,20,0,29,0,13,20,34,44,10,20,1,0,1,0,165,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\Achievement.java,org.bukkit.Achievement,enum,1,6,5,1,5,1,0,0,0,0.0,0.0,0.0,4,0,2,2,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,14,2,0,1,0,0,0,0,2,0,1,0,0,0,0,48,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\command\PluginCommandYamlParser.java,org.bukkit.command.PluginCommandYamlParser,class,4,4,0,4,13,1,0,19,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,56,2,2,6,0,0,17,0,9,3,9,5,0,0,0,25,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\material\Gate.java,org.bukkit.material.Gate,class,5,7,2,5,20,2,0,5,32,0.77777773,0.0,0.0,9,0,9,0,0,0,9,0,0,0,6,6,0,6,0,0,6,0,0,68,8,0,0,0,3,3,7,14,1,8,1,0,0,0,45,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\test\java\org\bukkit\GameModeTest.java,org.bukkit.GameModeTest,class,2,2,0,2,2,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\entity\EnderSignal.java,org.bukkit.entity.EnderSignal,interface,1,2,1,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\entity\NPC.java,org.bukkit.entity.NPC,interface,1,2,1,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\entity\Entity.java,org.bukkit.entity.Entity,interface,10,72,62,10,35,1,0,0,595,0.0,0.0,0.0,35,0,35,0,0,0,35,4,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\SkullType.java,org.bukkit.SkullType,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\event\inventory\FurnaceExtractEvent.java,org.bukkit.event.inventory.FurnaceExtractEvent,class,4,4,0,4,4,4,0,0,0,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,0,20,3,0,0,0,0,0,0,3,0,3,0,0,0,0,35,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\util\BlockVector.java,org.bukkit.util.BlockVector,class,3,5,2,3,16,2,0,8,36,0.0,0.0,0.0,9,1,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,55,5,0,3,0,3,7,8,22,2,4,1,0,0,0,67,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\OfflinePlayer.java,org.bukkit.OfflinePlayer,interface,5,11,6,5,12,1,0,0,66,0.0,0.0,0.0,12,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\inventory\InventoryView.java,org.bukkit.inventory.InventoryView,class,6,7,1,6,23,1,0,17,76,0.84615386,0.0,0.0,13,0,13,0,0,0,13,4,7,0,1,1,1,0,0,0,1,0,0,86,11,0,5,0,0,0,7,6,3,3,2,0,1,0,192,1025,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\event\vehicle\VehicleUpdateEvent.java,org.bukkit.event.vehicle.VehicleUpdateEvent,class,3,3,0,3,3,2,0,0,1,0.33333334,0.0,0.0,3,1,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,0,12,2,0,0,0,0,0,0,1,0,1,0,0,0,0,13,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\entity\FallingBlock.java,org.bukkit.entity.FallingBlock,interface,2,4,2,2,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\event\vehicle\VehicleMoveEvent.java,org.bukkit.event.vehicle.VehicleMoveEvent,class,4,4,0,4,5,2,0,0,4,0.6,0.0,0.0,5,1,5,0,0,0,5,0,0,0,3,1,0,3,0,0,3,0,0,22,4,0,0,0,0,0,0,3,0,3,0,0,0,0,23,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\conversations\NumericPrompt.java,org.bukkit.conversations.NumericPrompt,class,4,7,3,4,10,2,2,6,28,0.0,0.0,0.0,8,0,1,0,7,0,8,1,0,0,0,0,0,0,0,0,0,0,0,34,8,0,0,1,0,0,0,0,0,0,1,0,0,0,75,1025,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\Warning.java,org.bukkit.Warning$WarningState,enum,2,2,0,2,6,1,0,6,1,0.5,0.0,0.0,2,1,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,21,5,0,5,0,0,13,0,2,0,2,1,0,0,0,65,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\event\entity\CreeperPowerEvent.java,org.bukkit.event.entity.CreeperPowerEvent,class,6,6,0,6,9,3,0,0,24,0.75,0.0,0.0,9,1,9,0,0,0,9,0,0,0,4,1,0,4,0,0,2,0,0,39,6,0,0,0,0,0,0,4,0,4,0,0,1,0,64,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\Bukkit-1.7.9\src\main\java\org\bukkit\block\Beacon.java,org.bukkit.block.Beacon,interface,2,2,0,2,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
